"ID.subject","Exp.date","Exp.trial","Exp.bloch","Pt.code","Pt.gender","Pt.study","Pt.age","Pt.group","Wheel.name","Resp.rt","Wheel.x","Wheel.y","Wheel.task","Video.name","Video.intensity","Video.gender","Video.emotion","Video.id"
"2_control","2023_Mar_10_1114",49,0,12,"f",13,67,"control","GW1",2.09771276964238,50,-199,"task","JM1_Fear.mp4","subtle","maschio","fear",7
"2_control","2023_Mar_10_1114",50,0,12,"f",13,67,"control","GW1",5.17102781676476,-166,-124,"task","JF2_Sadness.mp4","subtle","femmina","sad",6
"2_control","2023_Mar_10_1114",51,0,12,"f",13,67,"control","GW1",6.02179495239034,-127,183,"task","JM1_Disgust.mp4","subtle","maschio","disgusted",7
"2_control","2023_Mar_10_1114",52,0,12,"f",13,67,"control","GW1",8.82996678461132,-164,104,"task","F03-Anger-Face Forward.mp4","full","femmina","angry",2
"2_control","2023_Mar_10_1114",53,0,12,"f",13,67,"control","GW1",5.66584055844032,-47,199,"task","M02-Anger-Face Forward.mp4","full","maschio","angry",3
"2_control","2023_Mar_10_1114",54,0,12,"f",13,67,"control","GW1",6.00771241041912,203,-44,"task","JM2_Happiness.mp4","subtle","maschio","happy",8
"2_control","2023_Mar_10_1114",55,0,12,"f",13,67,"control","GW1",1.9226690212945,-123,164,"task","JF2_Anger.mp4","subtle","femmina","angry",6
"2_control","2023_Mar_10_1114",56,0,12,"f",13,67,"control","GW1",5.60364734212635,160,131,"task","F01-Joy-Face Forward.mp4","full","femmina","happy",1
"2_control","2023_Mar_10_1114",57,1,12,"f",13,67,"control","GW1",2.47950466862858,-203,-44,"task","JM2_Sadness.mp4","subtle","maschio","sad",8
"2_control","2023_Mar_10_1114",58,1,12,"f",13,67,"control","GW1",3.37891201322054,-99,-171,"task","JF2_Fear.mp4","subtle","femmina","fear",6
"2_control","2023_Mar_10_1114",59,1,12,"f",13,67,"control","GW1",2.11154930733937,35,-198,"task","M02-Surprise-Face Forward.mp4","full","maschio","surprised",3
"2_control","2023_Mar_10_1114",60,1,12,"f",13,67,"control","GW1",3.58203488834624,-152,108,"task","M02-Sadness-Face Forward.mp4","full","maschio","sad",3
"2_control","2023_Mar_10_1114",61,1,12,"f",13,67,"control","GW1",3.28245267865532,119,-182,"task","JM1_Sadness.mp4","subtle","maschio","sad",7
"2_control","2023_Mar_10_1114",62,1,12,"f",13,67,"control","GW1",7.77060309856279,-154,-103,"task","JF2_Neutral.mp4","subtle","femmina","neutral",6
"2_control","2023_Mar_10_1114",63,1,12,"f",13,67,"control","GW1",2.64822479209943,-116,-167,"task","JF1_Fear.mp4","subtle","femmina","fear",5
"2_control","2023_Mar_10_1114",64,1,12,"f",13,67,"control","GW1",2.74587886711015,61,-200,"task","JF2_Surprise.mp4","subtle","femmina","surprised",6
"2_control","2023_Mar_10_1114",65,1,12,"f",13,67,"control","GW1",5.89585102725141,-210,34,"task","F03-Anger-Face Forward.mp4","full","femmina","angry",2
"2_control","2023_Mar_10_1114",66,1,12,"f",13,67,"control","GW1",2.62718966256034,217,35,"task","JF1_Happiness.mp4","subtle","femmina","happy",5
"2_control","2023_Mar_10_1114",67,1,12,"f",13,67,"control","GW1",5.77082184030405,38,216,"task","JM1_Surprise.mp4","subtle","maschio","surprised",7
"2_control","2023_Mar_10_1114",68,1,12,"f",13,67,"control","GW1",5.24777537724913,-126,168,"task","JM1_Anger.mp4","subtle","maschio","angry",7
"2_control","2023_Mar_10_1114",69,1,12,"f",13,67,"control","GW1",6.88553135640541,206,33,"task","M02-Neutral-Face Forward.mp4","full","maschio","neutral",3
"2_control","2023_Mar_10_1114",70,1,12,"f",13,67,"control","GW1",5.38711579071605,-40,-210,"task","JF1_Anger.mp4","subtle","femmina","angry",5
